,Year,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA
518,2008,Blue Jays,86.0,76.0,3.49,583.0,162.0,15.0,5.0,44.0,72.0,12.0,1446.2,6067.0,1330.0,610.0,561.0,134.0,467.0,42.0,67.0,51.0,4.0,1184.0,7.37,2.91,2.54,0.83,19.5,7.7,11.8,0.24,1.24,0.284,74.8,80.0,87.0,91.0,3.81,-0.32,3.92,3.85
519,2008,Rays,97.0,65.0,3.82,610.0,162.0,7.0,5.0,52.0,80.0,16.0,1457.2,6145.0,1349.0,671.0,618.0,166.0,526.0,29.0,46.0,52.0,3.0,1143.0,7.06,3.25,2.17,1.02,18.6,8.6,10.0,0.242,1.29,0.277,74.0,90.0,98.0,100.0,4.22,-0.41,4.35,4.18
520,2008,Cubs,97.0,64.0,3.87,639.0,161.0,2.0,1.0,44.0,74.0,24.0,1450.2,6194.0,1329.0,671.0,624.0,160.0,548.0,45.0,65.0,48.0,7.0,1264.0,7.84,3.4,2.31,0.99,20.4,8.9,11.6,0.238,1.29,0.281,74.0,86.0,93.0,96.0,4.09,-0.22,4.14,3.97
521,2008,Diamondbacks,82.0,80.0,3.99,606.0,162.0,6.0,2.0,39.0,68.0,23.0,1434.2,6119.0,1403.0,706.0,636.0,147.0,451.0,41.0,68.0,59.0,3.0,1229.0,7.71,2.83,2.73,0.92,20.1,7.4,12.7,0.251,1.29,0.297,70.9,88.0,87.0,89.0,3.84,0.15,3.87,3.77
522,2008,Red Sox,95.0,67.0,4.01,628.0,162.0,5.0,2.0,47.0,66.0,22.0,1446.1,6180.0,1369.0,694.0,645.0,147.0,548.0,17.0,68.0,43.0,2.0,1185.0,7.37,3.41,2.16,0.91,19.2,8.9,10.3,0.246,1.33,0.289,72.6,89.0,97.0,98.0,4.09,-0.08,4.23,4.1
523,2008,Mets,89.0,73.0,4.07,719.0,162.0,5.0,2.0,43.0,99.0,29.0,1464.1,6338.0,1415.0,715.0,663.0,163.0,590.0,53.0,70.0,55.0,4.0,1181.0,7.26,3.63,2.0,1.0,18.6,9.3,9.3,0.249,1.37,0.289,73.6,97.0,101.0,99.0,4.32,-0.24,4.26,4.2
524,2008,Twins,88.0,75.0,4.18,648.0,163.0,5.0,2.0,42.0,75.0,23.0,1459.0,6221.0,1568.0,745.0,677.0,183.0,406.0,38.0,31.0,45.0,4.0,995.0,6.14,2.5,2.45,1.13,16.0,6.5,9.5,0.271,1.35,0.301,72.1,97.0,102.0,99.0,4.3,-0.12,4.29,4.23
525,2008,Yankees,89.0,73.0,4.28,637.0,162.0,1.0,0.0,42.0,79.0,9.0,1441.2,6175.0,1478.0,727.0,686.0,143.0,489.0,37.0,51.0,55.0,5.0,1141.0,7.12,3.05,2.33,0.89,18.5,7.9,10.6,0.262,1.36,0.307,71.0,99.0,92.0,94.0,3.96,0.32,4.08,3.99
526,2008,Astros,86.0,75.0,4.39,649.0,161.0,4.0,3.0,48.0,80.0,17.0,1425.1,6125.0,1453.0,743.0,695.0,197.0,492.0,53.0,50.0,22.0,9.0,1095.0,6.91,3.11,2.23,1.24,17.9,8.0,9.8,0.26,1.36,0.293,72.8,104.0,104.0,98.0,4.53,-0.14,4.24,4.14
527,2008,Marlins,84.0,77.0,4.44,672.0,161.0,2.0,1.0,36.0,87.0,24.0,1435.1,6271.0,1421.0,767.0,708.0,161.0,586.0,66.0,58.0,59.0,4.0,1127.0,7.07,3.67,1.92,1.01,18.0,9.3,8.6,0.253,1.4,0.29,70.6,103.0,103.0,102.0,4.37,0.07,4.42,4.31
528,2008,Braves,72.0,90.0,4.47,707.0,162.0,2.0,1.0,26.0,76.0,18.0,1440.2,6244.0,1439.0,778.0,715.0,156.0,586.0,80.0,42.0,42.0,5.0,1076.0,6.72,3.66,1.84,0.97,17.2,9.4,7.9,0.256,1.41,0.293,69.7,106.0,102.0,97.0,4.35,0.11,4.2,4.24
529,2008,Reds,74.0,88.0,4.55,669.0,162.0,2.0,1.0,34.0,58.0,21.0,1442.1,6352.0,1542.0,800.0,729.0,201.0,557.0,40.0,67.0,52.0,7.0,1227.0,7.66,3.48,2.2,1.25,19.3,8.8,10.6,0.269,1.46,0.312,72.5,103.0,102.0,97.0,4.54,0.01,4.18,4.05
530,2008,Mariners,61.0,101.0,4.73,631.0,162.0,4.0,0.0,36.0,57.0,31.0,1435.1,6368.0,1544.0,811.0,754.0,161.0,626.0,37.0,53.0,60.0,5.0,1016.0,6.37,3.93,1.62,1.01,16.0,9.8,6.1,0.271,1.51,0.307,70.7,113.0,109.0,107.0,4.59,0.13,4.64,4.58
531,2008,Tigers,74.0,88.0,4.91,602.0,162.0,1.0,0.0,34.0,60.0,28.0,1445.0,6411.0,1541.0,857.0,788.0,172.0,644.0,63.0,68.0,65.0,7.0,991.0,6.17,4.01,1.54,1.07,15.5,10.1,5.4,0.27,1.51,0.302,69.4,112.0,110.0,112.0,4.79,0.12,4.86,4.73
532,2008,Orioles,68.0,93.0,5.15,653.0,161.0,4.0,1.0,35.0,56.0,24.0,1422.0,6414.0,1538.0,869.0,814.0,184.0,687.0,44.0,80.0,72.0,7.0,922.0,5.84,4.35,1.34,1.16,14.4,10.7,3.7,0.272,1.56,0.298,70.1,116.0,114.0,116.0,5.14,0.02,5.04,4.91
533,2008,Dodgers,84.0,78.0,3.68,623.0,162.0,5.0,4.0,35.0,61.0,20.0,1447.1,6127.0,1381.0,648.0,592.0,123.0,480.0,58.0,48.0,47.0,4.0,1205.0,7.49,2.98,2.51,0.76,19.7,7.8,11.8,0.247,1.29,0.295,72.6,88.0,86.0,87.0,3.67,0.02,3.77,3.75
534,2008,Brewers,90.0,72.0,3.87,607.0,162.0,12.0,6.0,45.0,68.0,26.0,1455.2,6209.0,1415.0,689.0,626.0,175.0,528.0,32.0,42.0,53.0,5.0,1110.0,6.86,3.26,2.1,1.08,17.9,8.5,9.4,0.251,1.33,0.285,74.5,91.0,100.0,96.0,4.34,-0.47,4.14,4.16
535,2008,Phillies,92.0,70.0,3.89,630.0,162.0,4.0,3.0,47.0,80.0,15.0,1449.2,6229.0,1444.0,680.0,627.0,160.0,533.0,64.0,57.0,34.0,3.0,1081.0,6.71,3.31,2.03,0.99,17.4,8.6,8.8,0.256,1.36,0.292,74.8,90.0,98.0,97.0,4.3,-0.4,4.21,4.22
536,2008,Angels,100.0,62.0,4.0,545.0,162.0,7.0,1.0,66.0,74.0,23.0,1451.1,6161.0,1455.0,697.0,645.0,160.0,457.0,32.0,63.0,50.0,2.0,1106.0,6.86,2.83,2.42,0.99,18.0,7.4,10.5,0.258,1.32,0.296,73.0,93.0,96.0,96.0,4.12,-0.12,4.17,4.06
537,2008,Athletics,75.0,86.0,4.01,602.0,161.0,4.0,1.0,33.0,68.0,19.0,1435.0,6112.0,1364.0,690.0,640.0,135.0,576.0,45.0,54.0,30.0,4.0,1061.0,6.65,3.61,1.84,0.85,17.4,9.4,7.9,0.249,1.35,0.287,72.2,95.0,99.0,105.0,4.19,-0.18,4.53,4.42
538,2008,White Sox,89.0,74.0,4.11,626.0,163.0,4.0,0.0,34.0,74.0,18.0,1457.2,6218.0,1471.0,729.0,665.0,156.0,460.0,42.0,48.0,54.0,3.0,1147.0,7.08,2.84,2.49,0.96,18.5,7.4,11.1,0.258,1.32,0.298,71.0,91.0,88.0,93.0,4.0,0.11,4.01,3.96
539,2008,Cardinals,86.0,76.0,4.2,668.0,162.0,2.0,1.0,42.0,106.0,31.0,1454.0,6264.0,1517.0,725.0,679.0,163.0,496.0,21.0,51.0,50.0,2.0,957.0,5.92,3.07,1.93,1.01,15.3,7.9,7.4,0.265,1.38,0.295,72.9,101.0,104.0,101.0,4.4,-0.2,4.37,4.39
540,2008,Giants,72.0,90.0,4.38,640.0,162.0,4.0,2.0,41.0,56.0,19.0,1442.0,6341.0,1416.0,759.0,701.0,147.0,652.0,59.0,70.0,77.0,7.0,1240.0,7.74,4.07,1.9,0.92,19.6,10.3,9.3,0.252,1.43,0.3,71.4,102.0,100.0,103.0,4.24,0.14,4.44,4.28
541,2008,Padres,63.0,99.0,4.41,653.0,162.0,3.0,0.0,30.0,55.0,26.0,1458.1,6286.0,1466.0,764.0,714.0,165.0,561.0,61.0,38.0,43.0,4.0,1100.0,6.79,3.46,1.96,1.02,17.5,8.9,8.6,0.258,1.39,0.294,70.9,112.0,104.0,100.0,4.33,0.08,4.33,4.3
542,2008,Indians,81.0,81.0,4.46,561.0,162.0,10.0,5.0,31.0,51.0,20.0,1437.0,6164.0,1530.0,761.0,712.0,170.0,444.0,28.0,51.0,44.0,5.0,986.0,6.18,2.78,2.22,1.06,16.0,7.2,8.8,0.27,1.37,0.301,70.7,104.0,102.0,99.0,4.33,0.13,4.28,4.25
543,2008,Royals,75.0,87.0,4.5,601.0,162.0,2.0,0.0,44.0,59.0,16.0,1445.2,6214.0,1473.0,781.0,723.0,159.0,515.0,15.0,41.0,68.0,5.0,1085.0,6.75,3.21,2.11,0.99,17.5,8.3,9.2,0.26,1.38,0.298,69.1,101.0,98.0,101.0,4.21,0.29,4.36,4.26
544,2008,Nationals,59.0,102.0,4.66,678.0,161.0,2.0,0.0,28.0,66.0,28.0,1434.0,6310.0,1496.0,825.0,743.0,190.0,588.0,44.0,51.0,59.0,8.0,1063.0,6.67,3.69,1.81,1.19,16.9,9.3,7.5,0.264,1.45,0.296,70.1,109.0,108.0,104.0,4.71,-0.05,4.49,4.42
545,2008,Rockies,74.0,88.0,4.77,647.0,162.0,3.0,1.0,36.0,59.0,23.0,1446.0,6338.0,1547.0,822.0,766.0,148.0,562.0,49.0,53.0,61.0,7.0,1041.0,6.48,3.5,1.85,0.92,16.4,8.9,7.6,0.27,1.46,0.309,68.6,102.0,95.0,100.0,4.3,0.47,4.32,4.32
546,2008,Pirates,67.0,95.0,5.1,659.0,162.0,3.0,2.0,34.0,65.0,22.0,1455.0,6528.0,1631.0,884.0,824.0,176.0,657.0,31.0,49.0,64.0,9.0,963.0,5.96,4.06,1.47,1.09,14.8,10.1,4.7,0.28,1.57,0.311,69.5,120.0,113.0,110.0,4.84,0.26,4.74,4.75
547,2008,Rangers,79.0,83.0,5.37,619.0,162.0,6.0,2.0,36.0,73.0,28.0,1442.0,6506.0,1647.0,967.0,860.0,176.0,625.0,44.0,72.0,62.0,9.0,963.0,6.01,3.9,1.54,1.1,14.8,9.6,5.2,0.284,1.58,0.315,65.7,119.0,109.0,111.0,4.83,0.53,4.82,4.7
548,2009,Dodgers,95.0,67.0,3.41,688.0,162.0,1.0,1.0,44.0,77.0,26.0,1473.1,6182.0,1265.0,611.0,559.0,127.0,584.0,68.0,57.0,76.0,2.0,1272.0,7.77,3.57,2.18,0.78,20.6,9.5,11.1,0.228,1.25,0.275,74.9,84.0,91.0,96.0,3.8,-0.38,4.07,3.98
549,2009,Braves,86.0,76.0,3.57,650.0,162.0,3.0,0.0,38.0,71.0,21.0,1462.2,6208.0,1399.0,641.0,581.0,119.0,530.0,59.0,49.0,40.0,6.0,1232.0,7.58,3.26,2.32,0.73,19.9,8.5,11.3,0.249,1.32,0.299,73.8,86.0,87.0,92.0,3.66,-0.08,3.91,3.91
550,2009,Cubs,83.0,78.0,3.84,641.0,161.0,3.0,2.0,40.0,75.0,18.0,1445.1,6177.0,1329.0,672.0,617.0,160.0,586.0,46.0,59.0,60.0,6.0,1272.0,7.92,3.65,2.17,1.0,20.6,9.5,11.1,0.24,1.32,0.285,74.4,88.0,96.0,98.0,4.11,-0.27,4.14,4.02
551,2009,White Sox,79.0,83.0,4.16,577.0,162.0,4.0,1.0,36.0,55.0,18.0,1439.2,6155.0,1438.0,732.0,665.0,169.0,507.0,41.0,41.0,55.0,5.0,1119.0,7.0,3.17,2.21,1.06,18.2,8.2,9.9,0.256,1.35,0.294,71.7,90.0,91.0,95.0,4.21,-0.05,4.19,4.13
552,2009,Reds,78.0,84.0,4.18,640.0,162.0,6.0,4.0,41.0,80.0,12.0,1458.1,6253.0,1420.0,723.0,677.0,188.0,577.0,36.0,65.0,45.0,1.0,1069.0,6.6,3.56,1.85,1.16,17.1,9.2,7.9,0.253,1.37,0.283,74.4,98.0,106.0,106.0,4.63,-0.45,4.5,4.42
553,2009,Yankees,103.0,59.0,4.28,623.0,162.0,3.0,1.0,51.0,74.0,15.0,1450.0,6247.0,1386.0,753.0,689.0,181.0,574.0,28.0,71.0,66.0,5.0,1260.0,7.82,3.56,2.2,1.12,20.2,9.2,11.0,0.247,1.35,0.29,71.9,93.0,94.0,95.0,4.32,-0.04,4.17,4.02
554,2009,Marlins,87.0,75.0,4.32,692.0,162.0,5.0,1.0,45.0,93.0,24.0,1446.1,6299.0,1425.0,766.0,694.0,160.0,601.0,60.0,45.0,59.0,5.0,1248.0,7.77,3.74,2.08,1.0,19.8,9.5,10.3,0.252,1.4,0.298,70.7,101.0,99.0,99.0,4.15,0.17,4.18,4.09
555,2009,Red Sox,95.0,67.0,4.35,625.0,162.0,8.0,2.0,41.0,72.0,18.0,1436.2,6283.0,1494.0,736.0,695.0,167.0,530.0,24.0,68.0,42.0,5.0,1230.0,7.71,3.32,2.32,1.05,19.6,8.4,11.1,0.263,1.41,0.309,73.0,93.0,96.0,96.0,4.14,0.21,4.25,4.03
556,2009,Padres,75.0,87.0,4.37,689.0,162.0,2.0,1.0,45.0,92.0,23.0,1450.2,6273.0,1422.0,769.0,705.0,167.0,603.0,58.0,45.0,52.0,8.0,1187.0,7.36,3.74,1.97,1.04,18.9,9.6,9.3,0.253,1.4,0.294,70.9,114.0,105.0,101.0,4.3,0.08,4.29,4.2
557,2009,Diamondbacks,70.0,92.0,4.44,645.0,162.0,4.0,1.0,36.0,46.0,19.0,1447.2,6267.0,1470.0,782.0,714.0,168.0,525.0,27.0,53.0,79.0,2.0,1158.0,7.2,3.26,2.21,1.04,18.5,8.4,10.1,0.258,1.38,0.298,69.8,100.0,97.0,98.0,4.2,0.24,4.17,4.11
558,2009,Mets,70.0,92.0,4.46,673.0,162.0,3.0,2.0,39.0,75.0,21.0,1426.0,6284.0,1452.0,757.0,707.0,158.0,616.0,60.0,55.0,41.0,10.0,1031.0,6.51,3.89,1.67,1.0,16.4,9.8,6.6,0.259,1.45,0.292,71.8,110.0,108.0,110.0,4.5,-0.04,4.66,4.57
559,2009,Twins,87.0,76.0,4.5,643.0,163.0,4.0,1.0,48.0,82.0,16.0,1453.0,6274.0,1542.0,765.0,726.0,185.0,466.0,20.0,58.0,43.0,3.0,1052.0,6.52,2.89,2.26,1.15,16.8,7.4,9.3,0.268,1.38,0.301,72.0,102.0,102.0,101.0,4.39,0.11,4.45,4.26
560,2009,Pirates,62.0,99.0,4.59,617.0,161.0,5.0,2.0,28.0,62.0,17.0,1418.1,6144.0,1491.0,768.0,724.0,152.0,563.0,37.0,47.0,52.0,3.0,919.0,5.83,3.57,1.63,0.96,15.0,9.2,5.8,0.269,1.45,0.3,70.6,111.0,107.0,109.0,4.48,0.11,4.63,4.65
561,2009,Brewers,80.0,82.0,4.84,674.0,162.0,1.0,0.0,44.0,89.0,22.0,1435.0,6352.0,1498.0,818.0,772.0,207.0,607.0,60.0,65.0,61.0,1.0,1104.0,6.92,3.81,1.82,1.3,17.4,9.6,7.8,0.264,1.47,0.295,71.9,117.0,114.0,107.0,4.84,0.0,4.54,4.4
562,2009,Indians,65.0,97.0,5.07,607.0,162.0,5.0,2.0,25.0,49.0,18.0,1434.0,6354.0,1570.0,865.0,808.0,183.0,598.0,31.0,45.0,49.0,7.0,986.0,6.19,3.75,1.65,1.15,15.5,9.4,6.1,0.275,1.51,0.305,68.9,115.0,108.0,106.0,4.73,0.35,4.69,4.62
563,2009,Giants,88.0,74.0,3.55,619.0,162.0,11.0,3.0,41.0,70.0,17.0,1446.0,6103.0,1268.0,611.0,571.0,140.0,584.0,49.0,41.0,71.0,3.0,1302.0,8.1,3.63,2.23,0.87,21.3,9.6,11.8,0.231,1.28,0.279,75.6,86.0,93.0,94.0,3.85,-0.3,3.99,3.94
564,2009,Cardinals,91.0,71.0,3.66,643.0,162.0,8.0,4.0,43.0,72.0,14.0,1440.2,6087.0,1407.0,640.0,586.0,123.0,460.0,23.0,53.0,43.0,5.0,1049.0,6.55,2.87,2.28,0.77,17.2,7.6,9.7,0.252,1.3,0.292,73.2,90.0,92.0,94.0,3.82,-0.16,4.0,4.01
565,2009,Mariners,85.0,77.0,3.87,572.0,162.0,4.0,2.0,49.0,82.0,28.0,1452.2,6159.0,1359.0,692.0,625.0,172.0,534.0,13.0,43.0,61.0,5.0,1043.0,6.46,3.31,1.95,1.07,16.9,8.7,8.3,0.243,1.3,0.272,73.4,90.0,102.0,101.0,4.39,-0.52,4.46,4.38
566,2009,Phillies,93.0,69.0,4.16,621.0,162.0,8.0,5.0,44.0,81.0,22.0,1455.2,6263.0,1479.0,709.0,673.0,189.0,489.0,31.0,75.0,28.0,2.0,1153.0,7.13,3.02,2.36,1.17,18.4,7.8,10.6,0.26,1.35,0.296,75.0,98.0,102.0,100.0,4.36,-0.2,4.22,4.09
567,2009,Rockies,92.0,70.0,4.24,646.0,162.0,5.0,2.0,45.0,73.0,16.0,1438.1,6171.0,1427.0,715.0,677.0,141.0,528.0,51.0,46.0,48.0,5.0,1154.0,7.22,3.3,2.19,0.88,18.7,8.6,10.1,0.255,1.36,0.299,71.3,92.0,89.0,94.0,3.96,0.27,3.99,4.02
568,2009,Athletics,75.0,87.0,4.29,650.0,162.0,2.0,2.0,38.0,68.0,12.0,1447.1,6243.0,1486.0,761.0,690.0,156.0,523.0,30.0,36.0,43.0,2.0,1124.0,6.99,3.25,2.15,0.97,18.0,8.4,9.6,0.261,1.39,0.302,70.3,99.0,95.0,96.0,4.1,0.19,4.24,4.15
569,2009,Tigers,86.0,77.0,4.34,602.0,163.0,4.0,1.0,42.0,67.0,24.0,1447.0,6240.0,1449.0,745.0,698.0,182.0,594.0,42.0,41.0,48.0,6.0,1102.0,6.85,3.69,1.86,1.13,17.7,9.5,8.1,0.259,1.41,0.293,73.2,96.0,102.0,101.0,4.53,-0.18,4.45,4.38
570,2009,Rays,84.0,78.0,4.36,672.0,162.0,3.0,3.0,41.0,79.0,22.0,1427.1,6146.0,1421.0,754.0,691.0,183.0,515.0,22.0,46.0,46.0,5.0,1125.0,7.09,3.25,2.18,1.15,18.3,8.4,9.9,0.254,1.36,0.289,71.2,102.0,101.0,97.0,4.37,-0.01,4.3,4.18
571,2009,Rangers,87.0,75.0,4.38,598.0,162.0,8.0,3.0,45.0,77.0,13.0,1434.2,6172.0,1432.0,740.0,699.0,171.0,531.0,14.0,70.0,45.0,8.0,1016.0,6.37,3.33,1.91,1.07,16.5,8.6,7.9,0.257,1.37,0.288,72.1,93.0,98.0,102.0,4.49,-0.1,4.5,4.4
572,2009,Angels,97.0,65.0,4.45,596.0,162.0,9.0,6.0,51.0,79.0,19.0,1445.0,6252.0,1513.0,761.0,715.0,180.0,523.0,35.0,58.0,67.0,2.0,1062.0,6.61,3.26,2.03,1.12,17.0,8.4,8.6,0.267,1.41,0.301,72.4,101.0,102.0,101.0,4.45,0.0,4.46,4.33
573,2009,Blue Jays,75.0,87.0,4.47,607.0,162.0,10.0,4.0,25.0,50.0,16.0,1451.0,6281.0,1509.0,771.0,720.0,181.0,551.0,26.0,58.0,43.0,4.0,1181.0,7.33,3.42,2.14,1.12,18.8,8.8,10.0,0.266,1.42,0.308,72.2,100.0,98.0,94.0,4.35,0.12,4.13,4.08
574,2009,Astros,74.0,88.0,4.54,659.0,162.0,5.0,1.0,39.0,83.0,26.0,1430.0,6237.0,1521.0,770.0,722.0,176.0,546.0,56.0,50.0,43.0,4.0,1144.0,7.2,3.44,2.1,1.11,18.3,8.8,9.6,0.27,1.45,0.311,72.0,110.0,102.0,98.0,4.35,0.2,4.16,4.11
575,2009,Royals,65.0,97.0,4.83,588.0,162.0,10.0,5.0,34.0,50.0,22.0,1426.0,6265.0,1486.0,842.0,765.0,166.0,600.0,28.0,51.0,89.0,6.0,1153.0,7.28,3.79,1.92,1.05,18.4,9.6,8.8,0.265,1.46,0.307,68.0,108.0,100.0,99.0,4.36,0.47,4.38,4.28
576,2009,Nationals,59.0,103.0,5.02,694.0,162.0,6.0,1.0,33.0,62.0,25.0,1424.1,6349.0,1533.0,874.0,794.0,173.0,629.0,59.0,48.0,74.0,5.0,911.0,5.76,3.97,1.45,1.09,14.4,9.9,4.4,0.27,1.52,0.296,67.9,120.0,113.0,113.0,4.82,0.19,4.8,4.79
577,2009,Orioles,64.0,98.0,5.16,646.0,162.0,2.0,0.0,31.0,61.0,22.0,1429.0,6359.0,1633.0,876.0,820.0,218.0,546.0,45.0,51.0,31.0,7.0,933.0,5.88,3.44,1.71,1.37,14.7,8.6,6.1,0.283,1.52,0.307,70.3,113.0,109.0,108.0,5.03,0.14,4.78,4.64
578,2010,Giants,92.0,70.0,3.36,638.0,162.0,6.0,3.0,57.0,65.0,16.0,1461.0,6159.0,1279.0,583.0,546.0,134.0,578.0,58.0,51.0,74.0,4.0,1331.0,8.2,3.56,2.3,0.83,21.6,9.4,12.2,0.231,1.27,0.282,77.0,87.0,97.0,99.0,3.74,-0.38,3.94,3.79
579,2010,Braves,91.0,71.0,3.57,652.0,162.0,2.0,0.0,41.0,77.0,17.0,1439.1,6052.0,1326.0,629.0,571.0,126.0,505.0,64.0,49.0,42.0,3.0,1241.0,7.76,3.16,2.46,0.79,20.5,8.3,12.2,0.241,1.27,0.29,73.4,89.0,92.0,91.0,3.65,-0.08,3.65,3.62
580,2010,Athletics,81.0,81.0,3.58,585.0,162.0,7.0,3.0,38.0,65.0,13.0,1431.2,6011.0,1315.0,626.0,570.0,153.0,512.0,29.0,38.0,42.0,8.0,1070.0,6.73,3.22,2.09,0.96,17.8,8.5,9.3,0.241,1.28,0.274,75.1,89.0,101.0,98.0,4.13,-0.54,4.08,4.07
581,2010,Mets,79.0,83.0,3.73,653.0,162.0,8.0,4.0,36.0,62.0,16.0,1453.0,6245.0,1438.0,652.0,602.0,135.0,545.0,55.0,52.0,48.0,5.0,1106.0,6.85,3.38,2.03,0.84,17.7,8.7,9.0,0.255,1.36,0.296,74.9,96.0,102.0,104.0,4.0,-0.27,4.14,4.11
582,2010,Rangers,90.0,72.0,3.93,643.0,162.0,7.0,0.0,46.0,83.0,20.0,1455.1,6213.0,1355.0,687.0,636.0,162.0,551.0,24.0,63.0,56.0,4.0,1181.0,7.3,3.41,2.14,1.0,19.0,8.9,10.1,0.242,1.31,0.28,73.6,89.0,96.0,100.0,4.17,-0.24,4.19,4.03
583,2010,Twins,94.0,68.0,3.95,627.0,162.0,9.0,3.0,40.0,75.0,18.0,1452.2,6106.0,1493.0,671.0,638.0,155.0,383.0,19.0,47.0,41.0,4.0,1048.0,6.49,2.37,2.74,0.96,17.2,6.3,10.9,0.263,1.29,0.299,73.4,95.0,95.0,94.0,3.91,0.04,3.93,3.89
584,2010,Reds,91.0,71.0,4.02,664.0,162.0,4.0,2.0,43.0,74.0,20.0,1453.0,6182.0,1404.0,685.0,649.0,158.0,524.0,32.0,50.0,48.0,6.0,1130.0,7.0,3.25,2.16,0.98,18.3,8.5,9.8,0.25,1.33,0.288,73.6,98.0,100.0,103.0,4.12,-0.1,4.13,4.04
585,2010,Yankees,95.0,67.0,4.06,592.0,162.0,3.0,0.0,39.0,76.0,18.0,1442.1,6102.0,1349.0,693.0,650.0,179.0,540.0,37.0,62.0,69.0,6.0,1154.0,7.2,3.37,2.14,1.12,18.9,8.9,10.1,0.245,1.31,0.281,74.0,95.0,100.0,99.0,4.34,-0.29,4.15,4.01
586,2010,Marlins,80.0,82.0,4.09,643.0,162.0,5.0,2.0,39.0,86.0,25.0,1438.1,6217.0,1433.0,717.0,654.0,134.0,549.0,42.0,51.0,49.0,4.0,1168.0,7.31,3.44,2.13,0.84,18.8,8.8,10.0,0.255,1.38,0.301,71.3,100.0,100.0,103.0,3.92,0.18,4.11,4.01
587,2010,Nationals,69.0,93.0,4.13,656.0,162.0,2.0,1.0,37.0,73.0,20.0,1435.0,6214.0,1469.0,742.0,659.0,151.0,512.0,57.0,46.0,33.0,7.0,1068.0,6.7,3.21,2.09,0.95,17.2,8.2,9.0,0.26,1.38,0.297,70.8,103.0,103.0,103.0,4.12,0.01,4.13,4.09
588,2010,Red Sox,89.0,73.0,4.19,605.0,162.0,3.0,1.0,44.0,65.0,25.0,1456.2,6267.0,1402.0,744.0,678.0,152.0,580.0,30.0,53.0,58.0,3.0,1207.0,7.46,3.58,2.08,0.94,19.3,9.3,10.0,0.249,1.36,0.292,70.9,96.0,99.0,99.0,4.08,0.11,4.13,4.03
589,2010,Cubs,75.0,87.0,4.24,644.0,162.0,1.0,0.0,40.0,68.0,14.0,1436.2,6298.0,1409.0,767.0,677.0,154.0,605.0,42.0,65.0,46.0,6.0,1268.0,7.94,3.79,2.1,0.96,20.1,9.6,10.5,0.25,1.4,0.298,70.4,103.0,102.0,102.0,4.11,0.14,4.08,3.96
590,2010,Indians,69.0,93.0,4.3,632.0,162.0,10.0,2.0,34.0,73.0,16.0,1433.0,6224.0,1477.0,752.0,684.0,147.0,572.0,36.0,66.0,54.0,3.0,967.0,6.07,3.59,1.69,0.92,15.5,9.2,6.4,0.264,1.43,0.297,71.4,107.0,107.0,106.0,4.4,-0.1,4.41,4.37
591,2010,Orioles,66.0,96.0,4.59,616.0,162.0,3.0,0.0,35.0,71.0,27.0,1436.1,6262.0,1508.0,785.0,733.0,186.0,520.0,45.0,59.0,45.0,5.0,1007.0,6.31,3.26,1.94,1.17,16.1,8.3,7.8,0.265,1.41,0.294,71.3,108.0,105.0,106.0,4.57,0.02,4.44,4.32
592,2010,Royals,67.0,95.0,4.97,603.0,162.0,7.0,1.0,44.0,64.0,21.0,1436.2,6333.0,1553.0,845.0,794.0,176.0,551.0,28.0,47.0,55.0,7.0,1035.0,6.48,3.45,1.88,1.1,16.3,8.7,7.6,0.271,1.46,0.304,68.6,119.0,109.0,106.0,4.48,0.49,4.41,4.32
593,2010,Padres,90.0,72.0,3.41,661.0,162.0,2.0,2.0,49.0,111.0,15.0,1456.1,6058.0,1305.0,581.0,551.0,139.0,517.0,51.0,28.0,29.0,5.0,1295.0,8.0,3.2,2.5,0.86,21.4,8.5,12.8,0.237,1.25,0.286,76.7,92.0,95.0,92.0,3.66,-0.26,3.67,3.63
594,2010,Cardinals,86.0,76.0,3.57,617.0,162.0,7.0,3.0,32.0,59.0,11.0,1453.2,6137.0,1412.0,641.0,577.0,133.0,477.0,32.0,48.0,42.0,4.0,1094.0,6.77,2.95,2.29,0.82,17.8,7.8,10.1,0.252,1.3,0.292,74.0,91.0,98.0,97.0,3.85,-0.27,3.87,3.86
595,2010,Phillies,97.0,65.0,3.68,613.0,162.0,14.0,6.0,40.0,61.0,19.0,1456.1,6095.0,1402.0,640.0,596.0,168.0,416.0,42.0,57.0,26.0,5.0,1183.0,7.31,2.57,2.84,1.04,19.4,6.8,12.6,0.249,1.25,0.289,75.3,91.0,98.0,94.0,3.93,-0.24,3.75,3.67
596,2010,Rays,96.0,66.0,3.78,653.0,162.0,6.0,3.0,51.0,79.0,16.0,1453.2,6103.0,1347.0,649.0,611.0,175.0,478.0,34.0,46.0,60.0,9.0,1189.0,7.36,2.96,2.49,1.08,19.5,7.8,11.7,0.241,1.26,0.278,75.2,96.0,101.0,96.0,4.09,-0.31,4.0,3.86
